股票代码,时间,收盘价,涨跌幅,换手率
00926,2014-12,0.5305,0.19,35.32
00927,2019-04,1.35,-0.01,0.12
00927,2019-03,1.24,0.17,1.01
00927,2018-12,1.0855,0.07,1.8
00927,2018-09,1.0565,0.0,1.23
00927,2018-06,1.0042,-0.01,2.39
00927,2018-03,1.0972,-0.18,2.31
00927,2017-12,1.0297,0.18,5.21
00927,2017-09,0.9846,0.0,2.47
00927,2017-06,0.8271,0.19,1.73
00927,2017-03,0.8527,-0.08,3.15
00927,2016-12,0.9465,-0.22,0.89
00927,2016-09,0.8932,0.3,2.43
00927,2016-06,0.812,0.0,1.16
00927,2016-03,0.7471,0.09,1.9
00927,2015-12,0.7552,-0.08,4.24
00927,2015-09,0.7713,-0.32,1.15
00927,2015-06,1.0624,0.12,3.68
00927,2015-03,1.0624,-0.11,0.86
00928,2019-03,0.04,-0.063,28.75
00928,2018-12,0.107,-0.13,5.14
00928,2018-09,0.18,-0.06,6.3
00928,2018-06,0.23,0.13,14.77
00928,2018-03,0.18,-0.02,6.0
00928,2017-12,0.161,0.08,19.54
00928,2017-09,0.185,-0.01,6.23
00928,2017-06,0.169,0.04,23.59
00928,2017-03,0.1305,0.07,39.93
00928,2016-12,0.1341,-0.05,14.39
00928,2016-09,0.1814,-0.04,20.25
00928,2016-06,0.2056,0.03,66.9
00928,2016-03,0.1698,-1.48,148.64
00928,2015-12,1.2959,0.27,38.33
00928,2015-09,0.8759,-0.51,19.2
00928,2015-06,0.7776,1.19,23.89
00928,2015-03,0.8491,-0.91,2.12
00928,2014-12,1.0278,0.32,4.24
00929,2019-04,0.98,0.04,0.02
00929,2019-03,0.88,-0.03,0.31
00929,2018-12,1.01,0.05,0.13
00929,2018-09,0.95,-0.27,0.56
00929,2018-06,1.3186,-0.37,0.92
00929,2018-03,1.3135,-0.29,0.89
00929,2017-12,1.588,-0.06,1.7
00929,2017-09,1.7351,0.07,0.85
00929,2017-06,1.8575,-0.27,1.42
00929,2017-03,1.8767,0.23,1.53
00929,2016-12,1.5703,0.34,1.51
00929,2016-09,1.5422,-0.04,0.94
00929,2016-06,1.3277,0.2,2.43
00929,2016-03,1.2903,0.09,61.1
00929,2015-12,0.9631,0.34,20.51
00929,2015-09,0.6461,-0.11,18.32
00929,2015-06,0.656,0.39,50.05
00929,2015-03,0.6021,0.05,8.98
00931,2019-04,1.14,-0.07,0.25
00931,2019-03,1.09,0.05,2.51
00931,2018-12,1.04,0.03,7.62
00931,2018-09,1.05,0.03,5.05
00931,2018-06,1.01,-0.07,6.56
00931,2018-03,1.15,-0.09,8.89
00931,2017-12,1.17,0.08,5.85
00931,2017-09,1.15,-0.13,7.16
00931,2017-06,1.44,-0.29,4.32
00931,2017-03,1.53,-0.07,5.8
00931,2016-12,1.77,-0.36,6.01
00931,2016-09,2.12,-0.33,5.32
00931,2016-06,2.43,-0.34,4.05
00931,2016-03,1.4148,-0.25,7.09
00931,2015-12,2.8396,-0.1,6.56
00931,2015-09,1.6141,0.01,26.35
00931,2015-06,2.6078,0.37,69.04
00931,2015-03,2.4486,-0.31,14.84
00933,2017-09,1.5,-0.61,1.49
00933,2017-06,2.01,-0.12,0.9
00933,2017-03,2.2,0.03,2.69
00933,2016-12,2.14,-0.13,3.36
00933,2016-09,1.96,0.07,1.46
00933,2016-06,2.21,-0.06,1.95
00933,2016-03,1.85,-0.28,5.78
00933,2015-12,2.16,-0.12,3.09
00933,2015-09,1.9048,-1.29,7.55
00933,2015-06,2.133,1.36,24.16
00933,2015-03,1.7064,0.66,4.28
00933,2014-12,1.885,-0.47,3.15
00933,2014-09,2.2917,-0.08,5.04
00933,2014-06,1.7262,0.09,2.1
00933,2014-03,1.9743,0.38,2.95
00933,2013-12,1.26,0.84,3.34
00933,2013-09,1.25,-0.16,0.83
00933,2013-06,1.3096,-0.02,1.45
00934,2019-03,3.24,0.1,5.43
00934,2018-12,3.0,-0.02,5.55
00934,2018-09,3.0138,-0.1,8.19
00934,2018-06,3.34,-0.16,12.3
00934,2018-03,3.5716,-1.15,10.19
00934,2017-12,4.2763,-0.24,9.22
00934,2017-09,3.9277,0.97,11.64
00934,2017-06,3.6579,0.1,9.61
00934,2017-03,3.2599,0.62,20.7
00934,2016-12,3.2031,-0.1,9.03
00934,2016-09,3.3831,-0.29,5.47
00934,2016-06,3.2099,0.27,6.27
00934,2016-03,3.2285,-0.83,6.89
00934,2015-12,3.4525,0.59,4.93
00934,2015-09,3.1359,-1.94,11.66
00934,2015-06,5.1753,0.36,25.0
00934,2015-03,4.8519,-0.58,9.58
00934,2014-12,5.1106,0.07,13.97
00935,2019-03,0.69,0.0,0.31
00935,2018-12,0.7,-0.11,0.26
00935,2018-09,0.7916,-0.11,0.04
00935,2018-06,0.8502,-0.07,0.15
00935,2018-03,0.9428,-0.06,0.24
00935,2017-12,0.9235,-0.14,9.61
00935,2017-09,1.1988,-0.04,1.35
00935,2017-06,1.3034,-0.04,1.08
00935,2017-03,1.3395,0.0,1.33
00935,2016-12,1.3114,0.04,5.09
00935,2016-09,1.0992,0.07,6.26
00935,2016-06,1.0805,0.17,10.64
00935,2016-03,1.0169,-0.12,1.57
00935,2015-12,0.9352,0.25,11.15
00935,2015-09,0.782,-0.17,2.77
00935,2015-06,0.7189,0.35,9.79
00935,2015-03,0.6676,-0.11,2.27
00935,2014-12,0.7018,0.11,0.88
00936,2019-04,0.67,-0.11,0.02
00936,2019-03,0.57,0.11,1.61
00936,2018-12,0.65,-0.08,2.0
00936,2018-09,0.82,-0.03,0.6
00936,2018-06,0.81,0.03,1.21
00936,2018-03,0.83,-0.12,1.78
00936,2017-12,0.77,0.02,1.81
00936,2017-09,0.8,0.27,1.1
00936,2017-06,0.7,0.07,1.37
00936,2017-03,0.73,-0.36,1.99
00936,2016-12,1.09,-0.07,0.91
00936,2016-09,1.36,0.05,0.9
00936,2016-06,1.06,0.34,1.41
00936,2016-03,0.85,-0.39,1.65
00936,2015-12,1.41,-0.32,1.12
00936,2015-09,1.35,-1.63,10.25
00936,2015-06,0.98,2.45,29.9
00936,2015-03,0.83,0.03,11.0
00938,2019-03,0.47,0.08,0.58
00938,2018-12,0.415,0.01,2.31
00938,2018-09,0.385,0.13,2.57
00938,2018-06,0.365,0.02,0.72
00938,2018-03,0.42,-0.02,2.1
00938,2017-12,0.365,0.0,1.41
00938,2017-09,0.425,0.0,0.26
00938,2017-06,0.43,-0.03,0.93
00938,2017-03,0.51,-0.01,2.57
00938,2016-12,0.51,-0.18,3.92
00938,2016-09,0.52,0.07,6.8
00938,2016-06,0.65,-0.15,7.77
00938,2016-03,0.65,-0.17,8.31
00938,2015-12,0.9,-0.15,2.59
00938,2015-09,0.6,-0.67,29.82
00938,2015-06,0.66,1.07,23.74
00938,2015-03,0.55,0.05,5.57
00938,2014-12,0.62,-0.19,12.55
00939,2019-03,6.22,0.27,7.7
00939,2018-12,6.02,-0.38,6.86
00939,2018-09,6.33,-0.05,7.76
00939,2018-06,6.663,-0.78,7.85
00939,2018-03,6.8914,0.85,12.3
00939,2017-12,6.2727,0.66,7.66
00939,2017-09,5.6254,0.43,7.54
00939,2017-06,5.5006,0.11,5.88
00939,2017-03,5.1478,0.27,8.06
00939,2016-12,4.9035,0.18,7.24
00939,2016-09,4.5054,0.56,8.5
00939,2016-06,3.8176,0.4,7.39
00939,2016-03,3.6564,-0.34,6.32
00939,2015-12,4.2842,0.13,6.18
00939,2015-09,4.2588,-1.63,7.86
00939,2015-06,5.1903,0.46,11.22
00939,2015-03,4.8841,0.06,6.19
00939,2014-12,4.3038,0.77,7.25
00940,2015-10,5.2,0.0,0.0
00940,2015-09,5.2,0.0,0.0
00940,2015-06,5.2,0.0,0.0
00940,2015-03,4.3,-0.2,17.21
00940,2014-12,5.0,-0.61,19.04
00940,2014-09,4.95,0.62,11.85
00940,2014-06,4.1795,1.16,12.23
00940,2014-03,2.9356,1.13,0.0
00940,2013-12,2.3186,0.47,0.0
00940,2013-09,1.8111,0.47,0.0
00940,2013-06,1.642,0.32,0.0
00940,2013-03,1.4827,0.19,0.0
00940,2012-12,1.423,0.1,0.0
00940,2012-09,1.3932,-0.07,0.0
00940,2012-06,1.2554,0.24,0.0
00940,2012-03,1.343,0.02,0.0
00940,2011-12,1.2068,0.12,0.0
00940,2011-09,1.1776,-0.37,0.0
00941,2019-03,72.9,4.65,5.28
00941,2018-12,71.15,-1.8,5.22
00941,2018-09,66.1981,9.15,5.07
00941,2018-06,66.442,-0.67,4.76
00941,2018-03,66.4846,-6.97,5.89
00941,2017-12,72.3551,0.09,4.14
00941,2017-09,72.1955,0.79,5.38
00941,2017-06,73.2539,-0.88,3.87
00941,2017-03,72.3643,2.52,4.48
00941,2016-12,71.4303,-10.36,4.47
00941,2016-09,75.443,5.87,4.31
00941,2016-06,71.7662,2.95,4.48
00941,2016-03,68.2664,-0.95,4.39
00941,2015-12,75.2227,-3.77,4.66
00941,2015-09,72.227,-6.27,5.4
00941,2015-06,83.0611,-1.7,5.59
00941,2015-03,73.7058,8.98,5.55
00941,2014-12,73.0769,0.62,5.23
00943,2019-03,0.099,0.054,1.55
00943,2018-12,0.101,-0.07,0.64
00943,2018-09,0.144,-0.03,2.47
00943,2018-06,0.175,0.01,5.41
00943,2018-03,0.1,0.18,36.45
00943,2017-12,0.0525,0.04,46.82
00943,2017-09,0.0461,0.0,40.04
00943,2017-06,0.0599,-0.02,13.78
00943,2017-03,0.0811,0.0,10.32
00943,2016-12,0.0829,0.04,35.34
00943,2016-09,0.0829,0.0,26.63
00943,2016-06,0.0001,-0.02,33.71
00943,2016-03,0.0001,0.0,311.38
00943,2015-12,0.0003,0.0,42.33
00943,2015-09,0.0004,0.0,81.29
00943,2015-06,0.0007,0.0,289.59
00943,2015-03,0.0007,0.0,87.63
00943,2014-12,0.0007,0.0,110.41
00945,2019-03,110.7558,16.7959,0.01
00945,2018-12,114.7114,-21.16,0.0
00945,2018-09,134.0712,0.98,0.0
00945,2018-06,135.6749,0.3,0.01
00945,2018-03,136.9621,-18.25,0.04
00945,2017-12,148.1394,6.68,0.04
00945,2017-09,135.5937,12.15,0.09
00945,2017-06,122.2874,9.33,0.08
00945,2017-03,123.9361,0.71,0.05
00945,2016-12,97.4233,29.03,0.14
00945,2016-09,92.062,3.53,0.07
00945,2016-06,90.2533,-3.72,0.03
00945,2016-03,83.2685,-6.85,0.1
00945,2015-12,101.871,0.09,0.03
00945,2015-09,102.8448,-23.73,0.07
00945,2015-06,113.1681,12.64,0.28
00945,2015-03,107.3791,-16.06,0.28
00945,2014-12,114.8164,-0.48,0.08
00947,2019-03,1.04,0.17,49.22
00947,2018-12,0.73,0.23,7.5
00947,2018-09,0.76,0.0,2.77
00947,2018-06,0.7042,-0.28,15.31
00947,2018-03,0.9839,-0.46,9.86
00947,2017-12,1.3312,0.02,21.48
00947,2017-09,1.0321,0.22,16.08
00947,2017-06,0.9962,-0.1,3.41
00947,2017-03,1.0707,0.14,5.94
00947,2016-12,1.0893,-0.06,3.68
00947,2016-09,0.7448,0.36,8.03
00947,2016-06,0.81,-0.1,3.78
00947,2016-03,0.8952,-0.02,8.54
00947,2015-12,0.8773,-0.13,4.13
00947,2015-09,0.9848,-0.58,13.04
00947,2015-06,1.5398,-0.07,32.4
00947,2015-03,1.258,0.36,24.84
00947,2014-12,1.1876,-0.34,20.47
00948,2019-03,1.96,-0.32,3.11
00948,2018-12,1.96,-0.09,0.65
00948,2018-09,2.14,-0.43,1.67
00948,2018-06,2.08,0.55,5.53
00948,2018-03,1.76,0.19,6.14
00948,2017-12,1.72,-1.33,5.57
00948,2015-09,4.2,0.0,0.0
00948,2015-06,4.2,0.0,0.0
00948,2015-03,4.2,0.0,0.0
00948,2014-12,4.2,0.0,0.0
00948,2014-09,4.2,0.0,0.0
00948,2014-06,4.12,-7.77,19.24
00948,2014-03,9.3,-0.65,0.0
00948,2013-12,10.2,-3.0,0.0
00948,2013-09,12.8,0.2,0.0
00948,2013-06,14.0,-2.8,0.0
00948,2013-03,15.2,2.48,0.0
00948,2012-12,13.6,1.2,0.0
00950,2019-03,5.4,1.57,5.42
00950,2018-12,5.29,-1.19,9.26
00950,2018-09,6.1795,-3.51,14.46
00950,2018-06,9.3339,0.13,17.14
00950,2018-03,6.8029,3.3,27.64
00950,2017-12,5.9921,0.67,4.71
00950,2017-09,5.9103,-0.31,1.8
00950,2017-06,6.3528,-0.91,14.62
00950,2017-03,6.0327,1.19,2.3
00950,2016-12,6.0132,-0.98,2.41
00950,2016-09,5.3851,1.51,4.8
00950,2016-06,4.8787,0.37,6.62
00950,2016-03,4.8596,-4.08,10.7
00950,2015-12,7.7581,-0.29,2.87
00950,2015-09,8.5834,-2.79,4.28
00950,2015-06,10.4234,1.6,9.71
00950,2015-03,9.5501,-0.13,2.79
00950,2014-12,9.0659,1.13,2.84
00951,2019-03,2.73,-0.06,6.59
00951,2018-12,2.86,-0.41,2.92
00951,2018-09,3.01,-0.49,5.89
00951,2018-06,3.8872,-0.24,20.08
00951,2018-03,3.8283,-0.55,33.9
00951,2017-12,3.4258,0.24,28.29
00951,2017-09,3.7792,-0.1,30.06
00951,2017-06,3.8999,-0.51,24.6
00951,2017-03,5.0004,-1.4,12.89
00951,2016-12,5.8209,0.21,15.32
00951,2016-09,4.4212,1.55,21.75
00951,2016-06,4.276,0.06,5.87
00951,2016-03,3.6813,-0.64,5.82
00951,2015-12,3.7757,1.45,11.74
00951,2015-09,3.1244,-1.01,11.41
00951,2015-06,3.4926,1.18,23.39
00951,2015-03,2.9545,0.55,6.89
00951,2014-12,2.879,-0.63,4.71
00952,2019-04,0.51,-0.02,0.01
00952,2019-03,0.51,-0.08,0.23
00952,2018-12,0.46,-0.08,0.81
00952,2018-09,0.66,-0.03,1.01
00952,2018-06,0.75,-0.29,0.85
00952,2018-03,0.97,0.1,1.61
00952,2017-12,0.97,0.01,2.13
00952,2017-09,0.99,-0.06,12.74
00952,2017-06,0.9997,-0.02,5.4
00952,2017-03,1.0879,-0.15,22.2
00952,2016-12,0.8821,0.4,47.39
00952,2016-09,0.6032,0.24,34.61
00952,2016-06,0.4718,-0.3,42.92
00952,2016-03,0.7394,-0.3,51.4
00952,2015-12,1.2064,-0.06,17.48
00952,2015-09,0.8667,-0.6,67.8
00952,2015-06,0.5586,1.26,204.6
00952,2015-03,0.4237,0.15,28.7
00953,2019-03,0.196,-0.017,10.9
00953,2018-12,0.233,-0.13,3.49
00953,2018-09,0.34,-0.01,4.39
00953,2018-06,0.42,-0.07,3.97
00953,2018-03,0.49,0.07,5.57
00953,2017-12,0.44,-0.1,3.98
00953,2017-09,0.56,0.03,4.91
00953,2017-06,0.59,-0.16,6.43
00953,2017-03,0.74,-0.02,7.28
00953,2016-12,0.75,-0.14,16.64
00953,2016-09,0.88,-0.21,23.41
00953,2016-06,1.0,-0.03,27.49
00953,2016-03,0.66,0.25,48.51
00953,2015-12,0.68,0.03,37.98
00953,2015-09,0.82,-0.23,5.83
00953,2015-06,0.27,0.83,87.61
00953,2015-03,0.27,-0.09,0.77
00953,2014-12,0.3,-0.01,0.69
00954,2019-03,0.76,0.18,4.16
00954,2018-12,0.63,0.09,2.78
00954,2018-09,0.62,-0.12,1.31
00954,2018-06,0.75,-0.08,1.12
00954,2018-03,0.76,-0.09,3.96
00954,2017-12,0.81,0.02,6.24
00954,2017-09,0.8,-0.12,7.84
00954,2017-06,0.91,-0.07,7.72
00954,2017-03,0.9871,-0.05,8.87
00954,2016-12,1.0458,-0.08,7.91
00954,2016-09,0.948,0.11,19.48
00954,2016-06,0.8544,0.09,23.76
00954,2016-03,0.8069,-0.04,2.84
00954,2015-12,0.8924,-0.01,6.12
00954,2015-09,0.8259,-0.27,9.95
00954,2015-06,0.7593,0.48,33.96
00954,2015-03,0.7315,0.0,1.62
00954,2014-12,0.7315,-0.19,2.31
00956,2019-03,1.89,0.37,9.66
00956,2018-12,1.83,-0.16,8.43
00956,2018-09,1.91,-0.11,13.01
00956,2018-06,2.0495,0.06,25.63
00956,2018-03,1.6015,0.04,18.22
00956,2017-12,1.6492,0.13,42.79
00956,2017-09,1.3155,0.51,34.95
00956,2017-06,1.2965,-0.03,30.15
00956,2017-03,0.8989,0.46,25.71
00956,2016-12,0.8898,-0.07,8.97
00956,2016-09,0.7263,0.27,28.18
00956,2016-06,0.6991,-0.05,29.52
00956,2016-03,0.6839,-0.32,15.89
00956,2015-12,0.9503,-0.11,15.33
00956,2015-09,1.0125,-0.29,21.54
00956,2015-06,1.4299,-0.21,21.83
00956,2015-03,1.2869,0.23,14.23
00956,2014-12,1.3477,-0.29,9.48
00958,2019-03,1.89,0.08,11.82
00958,2018-12,1.89,-0.23,10.29
00958,2018-09,2.19,-0.28,12.16
00958,2018-06,2.55,-0.26,20.25
00958,2018-03,2.4047,0.28,18.06
00958,2017-12,2.2476,0.07,31.23
00958,2017-09,2.2673,0.17,35.09
00958,2017-06,2.2235,-0.22,40.67
00958,2017-03,2.3005,0.16,42.12
00958,2016-12,2.2524,-0.18,25.97
00958,2016-09,2.3294,0.12,51.36
00958,2016-06,2.0593,0.21,37.47
00958,2016-03,1.3191,0.04,46.27
00958,2015-12,1.8316,-0.5,43.1
00958,2015-09,2.2112,-0.25,32.78
00958,2015-06,2.6075,0.3,37.85
00958,2015-03,2.3345,0.31,15.79
00958,2014-12,2.2027,-0.06,12.34
00959,2019-03,0.087,-0.062,44.25
00959,2018-12,0.151,-0.06,31.6
00959,2018-09,0.191,0.02,126.53
00959,2018-06,0.21,-0.03,7.77
00959,2018-03,0.24,0.06,60.68
00959,2017-12,0.239,-0.16,28.64
00959,2017-09,0.31,-0.08,45.39
00959,2017-06,0.4,-0.1,9.88
00959,2017-03,0.47,-0.11,18.91
00959,2016-12,0.56,-0.04,23.57
00959,2016-09,0.39,0.24,26.34
00959,2016-06,0.3262,-0.01,22.47
00959,2016-03,0.3947,-0.18,15.69
00959,2015-12,0.5478,-0.24,37.16
00959,2015-09,0.588,-0.15,41.01
00959,2015-06,0.6444,0.34,117.39
00959,2015-03,0.5719,-0.09,19.63
00959,2014-12,0.725,-0.36,17.68
00960,2019-03,21.8,4.6092,9.6
00960,2018-12,15.8336,3.16,6.24
00960,2018-09,18.8074,-0.59,5.7
00960,2018-06,19.1225,-2.15,4.77
00960,2018-03,18.9147,4.22,7.18
00960,2017-12,16.5791,0.19,5.37
00960,2017-09,15.8726,2.76,7.32
00960,2017-06,11.5377,4.16,6.22
00960,2017-03,9.0001,2.69,7.2
00960,2016-12,8.6715,-1.89,5.57
00960,2016-09,8.8176,1.69,10.71
00960,2016-06,8.4079,-0.5,3.8
00960,2016-03,7.8567,-0.43,4.04
00960,2015-12,8.3729,1.57,3.62
00960,2015-09,7.3318,-2.29,3.52
00960,2015-06,9.2851,1.17,8.19
00960,2015-03,8.0096,0.81,4.4
00960,2014-12,7.1934,0.9,2.69
00966,2019-03,18.88,1.9,19.33
00966,2018-12,20.7,-5.95,13.26
00966,2018-09,23.1,2.9,14.72
00966,2018-06,23.2521,-1.31,15.88
00966,2018-03,25.5922,-3.34,20.09
00966,2017-12,21.0115,8.39,22.48
00966,2017-09,18.9801,1.09,19.47
00966,2017-06,18.0322,1.06,10.63
00966,2017-03,15.5751,2.8,12.73
00966,2016-12,14.4654,0.69,12.93
00966,2016-09,13.7521,0.83,15.18
00966,2016-06,13.3161,-2.6,12.48
00966,2016-03,13.9106,-6.93,14.45
00966,2015-12,21.3514,-0.09,7.87
00966,2015-09,17.6359,-3.76,16.38
00966,2015-06,26.0576,1.38,43.03
00966,2015-03,20.311,4.23,11.63
00966,2014-12,14.1731,6.13,11.8
00967,2016-04,2.85,-0.54,1.65
00967,2016-03,2.35,-3.48,38.44
00967,2015-10,7.0,0.0,0.0
00967,2015-09,7.0,0.0,0.0
00967,2015-06,7.0,0.0,0.0
00967,2015-03,5.1,-1.98,33.06
00967,2014-12,7.08,1.23,16.35
00967,2014-09,7.23,0.48,14.86
00967,2014-06,5.66,-0.41,11.99
00967,2014-03,4.39,3.17,0.0
00967,2013-12,4.25,0.14,0.0
00967,2013-09,3.68,0.62,0.0
00967,2013-06,3.25,0.03,0.0
00967,2013-03,3.4,0.18,0.0
00967,2012-12,3.15,0.42,0.0
00967,2012-09,3.22,-0.19,0.0
00967,2012-06,2.8,-0.29,0.0
00967,2012-03,3.1374,0.7,0.0
00968,2019-03,2.63,1.03,29.37
00968,2018-12,2.24,0.35,11.56
00968,2018-09,2.03,0.06,10.72
00968,2018-06,2.2979,-0.68,28.09
00968,2018-03,2.838,0.14,20.4
00968,2017-12,2.4339,0.22,12.36
00968,2017-09,1.9334,0.6,18.06
00968,2017-06,1.979,-0.17,12.5
00968,2017-03,2.18,-0.03,12.94
00968,2016-12,2.0829,-0.33,17.26
00968,2016-09,2.5407,-0.07,21.55
00968,2016-06,2.316,0.3,17.56
00968,2016-03,1.79,-0.34,22.76
00968,2015-12,2.2651,0.47,24.28
00968,2015-09,1.8265,-0.46,27.67
00968,2015-06,1.948,0.71,38.3
00968,2015-03,1.64,0.26,31.87
00968,2014-12,1.6483,-0.33,33.11
00969,2019-04,0.081,0.004,0.04
00969,2019-03,0.065,0.014,3.24
00969,2018-12,0.055,-0.02,3.72
00969,2018-09,0.066,-0.04,0.63
00969,2018-06,0.111,-0.02,0.43
00969,2018-03,0.12,0.01,1.37
00969,2017-12,0.125,0.0,2.99
00969,2017-09,0.12,-0.04,6.47
00969,2017-06,0.165,-0.06,8.46
00969,2017-03,0.225,-0.01,4.44
00969,2016-12,0.238,-0.01,1.31
00969,2016-09,0.26,-0.03,1.17
00969,2016-06,0.265,0.01,3.13
00969,2016-03,0.23,0.05,3.71
00969,2015-12,0.33,-0.15,3.54
00969,2015-09,0.27,-0.05,13.37
00969,2015-06,0.36,0.14,25.82
00969,2015-03,0.29,0.01,2.41
00970,2019-03,0.31,-0.095,10.82
00970,2018-12,0.25,0.13,7.81
00970,2018-09,0.247,-0.01,20.73
00970,2018-06,0.32,-0.1,17.0
00970,2018-03,0.465,-0.49,46.67
00970,2017-12,0.63,0.3,59.01
00970,2017-09,0.49,0.04,7.35
00970,2017-06,0.495,-0.01,5.57
00970,2017-03,0.47,0.11,3.16
00970,2016-12,0.48,-0.17,5.31
00970,2016-09,0.425,0.18,8.93
00970,2016-06,0.42,-0.11,1.76
00970,2016-03,0.42,-0.07,5.77
00970,2015-12,0.33,0.32,17.92
00970,2015-09,0.315,-0.14,2.25
00970,2015-06,0.325,0.14,14.04
00970,2015-03,0.31,0.0,1.86
00970,2014-12,0.31,-0.02,2.7
00973,2019-03,13.7,0.26,3.32
00973,2018-12,13.02,0.24,3.06
00973,2018-09,12.5944,1.28,3.76
00973,2018-06,12.3589,-1.89,3.1
00973,2018-03,13.6929,-0.1,3.48
00973,2017-12,13.4771,-2.6,4.03
00973,2017-09,15.9078,-0.62,2.18
00973,2017-06,14.4231,2.03,2.84
00973,2017-03,13.6132,1.07,2.5
00973,2016-12,13.5747,-0.52,4.88
00973,2016-09,14.0732,-0.33,3.93
00973,2016-06,12.0438,1.89,5.22
00973,2016-03,11.6644,-1.1,5.64
00973,2015-12,13.9404,-1.14,5.78
00973,2015-09,14.3464,-5.48,5.03
00973,2015-06,19.1959,-0.01,3.19
00973,2015-03,17.0467,2.33,5.12
00973,2014-12,15.3567,1.63,4.39
00975,2019-04,0.139,0.002,0.49
00975,2019-03,0.12,-0.016,4.37
00975,2018-12,0.145,0.03,4.42
00975,2018-09,0.11,0.04,5.15
00975,2018-06,0.128,-0.05,4.25
00975,2018-03,0.166,-0.03,6.75
00975,2017-12,0.183,-0.01,3.72
00975,2017-09,0.163,0.08,12.45
00975,2017-06,0.146,-0.06,12.68
00975,2017-03,0.22,-0.24,10.71
00975,2016-12,0.185,0.11,30.38
00975,2016-09,0.033,0.24,40.92
00975,2016-06,0.042,0.03,45.11
00975,2016-03,0.026,-0.12,41.13
00975,2015-12,0.163,-0.02,3.04
00975,2015-09,0.181,-0.18,3.74
00975,2015-06,0.275,0.1,17.87
00975,2015-03,0.27,-0.06,8.51
00976,2019-03,0.97,-0.6,27.46
00976,2018-12,1.88,-1.06,3.88
00976,2018-09,2.66,-0.11,3.27
00976,2018-06,2.88,-1.19,3.84
00976,2018-03,3.51,0.32,10.68
00976,2017-12,3.2,-0.21,13.36
00976,2017-09,3.2,0.64,19.55
00976,2017-06,3.16,-1.06,6.32
00976,2017-03,4.44,-0.66,1.51
00976,2016-12,5.01,-0.25,6.38
00976,2016-09,5.0,0.04,7.49
00976,2016-06,4.1,0.89,8.74
00976,2016-03,3.35,-0.53,6.75
00976,2015-12,4.85,-0.04,6.88
00976,2015-09,4.63,-4.79,7.92
00976,2015-06,6.59,2.7,19.02
00976,2015-03,2.71,4.5,7.64
00976,2014-12,2.41,-0.11,0.32
00978,2019-03,1.04,0.21,4.48
00978,2018-12,0.97,-0.06,2.28
00978,2018-09,1.12,-0.19,2.16
00978,2018-06,1.32,-0.2,5.03
00978,2018-03,1.2296,0.22,8.29
00978,2017-12,1.2578,-0.12,5.22
00978,2017-09,1.3704,-0.06,14.33
00978,2017-06,1.1268,0.3,10.01
00978,2017-03,0.9723,0.14,7.49
00978,2016-12,0.9814,-0.07,1.67
00978,2016-09,0.9723,0.08,3.51
00978,2016-06,0.9541,-0.02,2.32
00978,2016-03,0.9138,-0.42,3.7
00978,2015-12,1.158,0.25,5.55
00978,2015-09,0.8233,-0.59,12.67
00978,2015-06,1.008,0.62,37.66
00978,2015-03,0.9,0.03,14.21
00978,2014-12,0.918,0.08,7.91
00979,2019-03,0.2,0.032,0.46
00979,2018-12,0.22,-0.04,1.12
00979,2018-09,0.265,-0.11,2.86
00979,2018-06,0.355,-0.08,5.53
00979,2018-03,0.395,-0.07,24.55
00979,2017-12,0.39,-0.07,32.57
00979,2017-09,0.36,0.08,91.84
00979,2017-06,0.445,0.01,90.94
00979,2017-03,0.4,0.0,86.31
00979,2016-12,0.265,0.23,32.45
00979,2016-09,0.235,-0.01,6.49
00979,2016-06,0.27,-0.09,3.76
00979,2016-03,0.246,0.08,10.51
00979,2015-12,0.3,-0.02,8.58
00979,2015-09,0.3,-0.43,17.93
00979,2015-06,0.67,-0.22,112.56
00979,2015-03,0.46,0.54,54.82
00979,2014-12,0.345,-0.03,106.49
00980,2019-03,1.08,0.08,8.89
00980,2018-12,1.14,-0.67,3.5
00980,2018-09,1.82,-0.27,2.26
00980,2018-06,1.9,0.03,7.14
00980,2018-03,2.33,-0.53,4.81
00980,2017-12,2.8,-0.36,9.92
00980,2017-09,2.91,-0.52,15.39
00980,2017-06,2.75,-0.08,40.98
00980,2017-03,2.6,0.75,30.18
00980,2016-12,2.85,0.07,16.09
00980,2016-09,2.8,-0.03,21.26
00980,2016-06,2.41,0.35,14.29
00980,2016-03,2.03,-0.72,18.91
00980,2015-12,2.82,-0.2,38.09
00980,2015-09,3.0,-1.73,30.31
00980,2015-06,4.0,1.34,35.39
00980,2015-03,3.4,0.08,11.87
00980,2014-12,3.55,-0.27,5.37
00981,2019-03,6.26,1.09,32.27
00981,2018-12,5.88,-1.59,34.14
00981,2018-09,8.25,-1.76,31.2
00981,2018-06,9.42,-0.06,56.49
00981,2018-03,8.73,-3.26,52.6
00981,2017-12,8.7,4.7,117.42
00981,2017-09,6.91,-0.23,43.12
00981,2017-06,7.69,-0.57,32.03
00981,2017-03,9.55,-2.56,33.63
00981,2016-12,8.6,3.26,48.55
00981,2016-09,6.1,2.5,35.52
00981,2016-06,5.8,-0.7,16.48
00981,2016-03,6.3,-1.0,22.54
00981,2015-12,7.1,0.9,25.98
00981,2015-09,6.0,-1.5,34.62
00981,2015-06,7.4,1.0,75.01
00981,2015-03,6.5,0.4,23.34
