00092,2016-06,-0.45
00092,2015-12,0.58
00093,2018-09,-1.01
00093,2018-03,4.25
00093,2017-09,3.41
00093,2017-03,-6.76
00093,2016-09,-1.16
00093,2016-03,-20.8
00093,2015-09,-0.53
00094,2018-12,-3.1
00094,2018-06,-0.1
00094,2017-12,5.6
00094,2017-06,0.9
00094,2016-12,0.6
00094,2016-06,0.6
00094,2015-12,-50.6
00095,2018-12,28.77
00095,2018-06,3.94
00095,2017-12,22.06
00095,2017-06,0.92
00095,2016-12,17.09
00095,2016-06,12.02
00095,2015-12,10.55
00096,2018-12,21.23
00096,2018-06,9.8
00096,2017-12,20.6
00096,2017-06,9.4
00096,2016-12,15.9
00096,2016-06,14.4
00096,2015-12,30.5
00097,2018-12,3.2
00097,2018-06,1.6
00097,2017-12,3.6
00097,2017-06,1.2
00097,2016-12,3.3
00097,2016-06,1.9
00097,2015-12,14.7
00098,2018-12,134.67
00098,2018-06,43.0
00098,2017-12,92.0
00098,2017-06,34.0
00098,2016-12,71.0
00098,2016-06,32.0
00098,2015-12,64.0
00099,2018-12,297.0
00099,2018-06,148.0
00099,2017-12,100.0
00099,2017-06,27.0
00099,2016-12,98.0
00099,2016-06,42.0
00099,2015-12,125.0
00100,2018-12,46.61
00100,2018-06,14.09
00100,2017-12,44.92
00100,2017-06,14.19
00100,2016-12,44.84
00100,2016-06,19.95
00100,2015-12,51.92
00101,2018-12,180.0
00101,2018-06,104.0
00101,2017-12,181.0
00101,2017-06,85.0
00101,2016-12,138.0
00101,2016-06,65.0
00101,2015-12,113.0
00102,2018-12,0.51
00102,2018-06,0.17
00102,2017-12,0.93
00102,2017-06,-0.37
00102,2016-12,0.04
00102,2016-06,0.42
00102,2015-12,-5.79
00103,2018-12,-0.45
00103,2018-06,-1.17
00103,2017-12,-3.56
00103,2017-06,1.27
00103,2016-12,0.53
00103,2016-06,-2.43
00103,2015-12,-19.61
00104,2018-09,3.46
00104,2018-03,4.02
00104,2017-09,0.24
00104,2017-03,1.99
00104,2016-09,0.16
00104,2016-03,-2.28
00104,2015-09,-0.96
00105,2018-09,54.0
00105,2018-03,44.0
00105,2017-09,-47.0
00105,2017-03,-44.0
00105,2016-09,24.0
00105,2016-03,242.0
00105,2015-09,62.0
00106,2018-12,30.81
00106,2018-06,7.0
00106,2017-12,14.3
00106,2017-06,1.5
00106,2016-12,14.7
00106,2016-06,3.0
00106,2015-12,15.8
00107,2018-12,31.73
00107,2018-09,29.83
00107,2018-06,21.4
00107,2018-03,12.99
00107,2017-12,29.2
00107,2017-09,29.91
00107,2017-06,19.1
00109,2018-12,0.52
00109,2018-06,1.04
00109,2017-12,0.53
00109,2017-06,1.0
00109,2016-12,1.15
00109,2016-06,-0.2
00109,2015-12,0.13
00110,2018-12,0.85
00110,2018-06,-1.92
00110,2017-12,-12.25
00110,2017-06,-0.59
00110,2016-12,-5.99
00110,2016-06,-0.8
00110,2015-12,-2.78
00111,2018-12,8.6
00111,2017-12,10.35
00111,2017-06,4.02
00111,2016-12,6.41
00111,2016-06,2.0
00111,2015-12,6.33
00111,2015-06,8.9
00112,2018-12,156.0
00112,2018-06,171.0
00112,2017-12,49.0
00112,2017-06,24.5
00112,2016-12,-71.0
00112,2016-06,-31.69
00112,2015-12,-11.37
00113,2018-09,32.6
00113,2018-03,39.2
00113,2017-09,2.1
00113,2017-03,21.1
00113,2016-09,0.5
00113,2016-03,-75.0
00113,2015-09,-19.7
00114,2018-09,-6.9
00114,2018-03,-4.43
00114,2017-09,2.79
00114,2017-03,8.32
00114,2016-09,17.74
00114,2016-03,6.48
00114,2015-09,2.98
00115,2018-12,9.95
00115,2018-06,-0.79
00115,2017-12,9.54
00115,2017-06,-0.44
00115,2016-12,1.97
00115,2016-06,-1.91
00115,2015-12,50.68
00116,2018-12,149.4
00116,2018-06,89.4
00116,2017-12,129.5
00116,2017-06,57.9
00116,2016-12,109.6
00116,2016-06,53.8
00116,2015-12,167.0
00117,2018-12,24.42
00117,2018-06,25.49
00117,2017-12,18.6
00117,2017-06,3.33
00117,2016-12,-12.8
00117,2016-06,-4.11
00117,2015-12,-7.6
00118,2018-12,9.36
00118,2018-06,8.57
00118,2017-12,3.8
00118,2017-06,0.16
00118,2016-12,-42.29
00118,2016-06,-6.33
00118,2015-12,-6.92
00119,2018-12,61.22
00119,2018-06,16.95
00119,2017-12,67.24
00119,2017-06,17.17
00119,2016-12,2.21
00119,2016-06,1.6
00119,2015-12,-76.94
00120,2018-12,2.99
00120,2018-06,3.53
00120,2017-12,0.21
00120,2017-06,0.53
00120,2016-12,-1.7
00120,2016-06,0.61
00120,2015-12,-5.2
00121,2018-12,-1.47
00121,2018-06,0.62
00121,2017-12,0.8
00121,2017-06,0.47
00121,2016-12,-2.41
00121,2016-06,-0.29
00121,2015-12,-0.08
00122,2019-01,4.39
00122,2018-07,17.15
00122,2018-01,6.99
00122,2017-07,9.3
00122,2017-01,-0.34
00122,2016-07,0.05
00122,2016-01,1.64
00123,2018-12,25.11
00123,2018-06,10.59
00123,2017-12,18.23
00123,2017-06,8.89
00123,2016-12,12.42
00123,2016-06,7.85
00123,2015-12,8.17
00124,2018-12,13.1
00124,2018-06,3.65
00124,2017-12,2.88
00124,2017-06,-0.01
00124,2016-12,1.04
00124,2016-06,-0.6
00124,2015-12,10.21
00125,2018-09,17.0
00125,2018-03,24.0
00125,2017-09,14.0
00125,2017-03,27.0
00125,2016-09,12.0
00125,2016-03,21.0
00125,2015-09,11.0
00126,2018-09,6.22
00126,2018-03,25.27
00126,2017-09,6.09
00126,2017-03,10.16
00126,2016-09,5.93
00126,2016-03,9.65
00126,2015-09,6.08
00127,2018-12,53.2
