"['00606', '2015-12', '2.3079', '0.05', '21.4', '-6.34', '1.09', '0.61']","['00606', '2016-06', '2.0817', '0.11', '10.46', '-4.25', '1.06', '0.66']","['00606', '2016-12', '2.489', '0.18', '7.26', '27.03', '1.11', '0.65']","['00606', '2017-06', '2.9341', '-0.58', '8.12', '20.17', '1.1', '0.58']","['00606', '2017-12', '2.8544', '-0.24', '10.54', '57.95', '1.38', '0.67']","['00606', '2018-06', '2.7455', '-0.27', '18.67', '14.3', '1.3', '0.66']","['00606', '2018-12', '2.48', '-0.23', '4.58', '25.61', '0.0', '0.0']"
"['00607', '2015-12', '1.3209', '0.51', '13.97', '8.83', '2.46', '1.47']","['00607', '2016-06', '1.8631', '1.5', '12.85', '10.63', '2.53', '1.61']","['00607', '2016-12', '2.6139', '-0.88', '19.16', '19.15', '1.64', '1.34']","['00607', '2017-06', '2.4951', '-0.3', '17.83', '-2.87', '1.41', '1.21']","['00607', '2017-12', '3.0356', '0.2', '10.55', '11.49', '1.6', '1.41']","['00607', '2018-06', '3.47', '-0.45', '8.35', '2.79', '1.69', '1.48']","['00607', '2018-12', '1.7', '-1.96', '8.71', '-17.12', '0.0', '0.0']"
"['00608', '2015-12', '2.094', '0.11', '0.08', '15.0', '1.2', '0.98']","['00608', '2016-06', '1.8461', '-0.18', '0.04', '5.03', '1.2', '0.96']","['00608', '2016-12', '1.7819', '-0.03', '0.14', '14.0', '1.18', '0.89']","['00608', '2017-06', '1.7819', '0.04', '0.38', '7.48', '1.16', '0.87']","['00608', '2017-12', '1.8373', '-0.04', '0.22', '14.0', '1.17', '0.84']","['00608', '2018-06', '1.5955', '-0.22', '5.27', '7.72', '1.63', '1.13']","['00608', '2018-12', '1.6', '0.11', '0.42', '14.0', '0.0', '0.0']"
"['00609', '2015-12', '1.0394', '-0.02', '0.7', '20.4', '3.74', '3.2']","['00609', '2016-06', '1.1434', '0.05', '1.87', '13.7', '3.7', '3.19']","['00609', '2016-12', '1.6988', '-0.07', '1.14', '25.9', '3.03', '2.54']","['00609', '2017-06', '1.8295', '0.26', '4.56', '9.4', '2.17', '1.82']","['00609', '2017-12', '1.3454', '-0.34', '6.31', '12.0', '1.5', '1.16']","['00609', '2018-06', '0.8', '-0.42', '2.86', '-4.2', '1.43', '0.99']","['00609', '2018-12', '0.51', '-0.04', '0.72', '-8.22', '0.0', '0.0']"
"['00610', '2015-12', '2.0099', '0.14', '0.22', '53.06', '1.04', '1.02']","['00610', '2016-06', '1.9261', '0.03', '0.2', '19.15', '1.16', '1.14']","['00610', '2016-12', '2.1477', '-0.03', '0.19', '84.39', '1.11', '1.09']","['00610', '2017-06', '2.8194', '0.36', '2.57', '17.06', '1.13', '1.11']","['00610', '2017-12', '3.2068', '0.05', '1.46', '115.05', '1.16', '1.14']","['00610', '2018-06', '3.7829', '-0.5', '0.89', '45.19', '1.2', '1.18']","['00610', '2018-12', '3.6', '0.07', '0.88', '152.64', '1.29', '1.27']"
"['00611', '2015-12', '1.64', '-0.32', '6.82', '0.32', '1.16', '1.12']","['00611', '2016-06', '1.2', '-0.12', '5.66', '-0.2', '1.27', '1.15']","['00611', '2016-12', '1.32', '0.05', '5.59', '6.93', '1.25', '1.25']","['00611', '2017-06', '1.13', '0.31', '21.99', '2.27', '1.17', '1.17']","['00611', '2017-12', '1.16', '-0.25', '14.58', '9.48', '0.99', '0.99']","['00611', '2018-06', '0.96', '-0.23', '15.26', '2.05', '1.0', '0.98']","['00611', '2018-12', '0.53', '-0.19', '15.98', '6.93', '0.94', '0.93']"
"['00612', '2015-12', '0.3596', '-0.17', '67.08', '-10.12', '49.74', '49.74']","['00612', '2016-12', '0.5319', '-0.09', '28.18', '-11.15', '15.19', '15.19']","['00612', '2017-06', '0.53', '0.11', '20.0', '-5.79', '2.76', '2.76']","['00612', '2017-12', '2.17', '4.39', '19.0', '-13.09', '1.64', '1.64']","['00612', '2018-06', '7.0', '-0.91', '7.78', '0.5', '1.9', '1.9']","['00612', '2018-12', '18.24', '1.42', '32.67', '10.51', '3.46', '3.46']"
"['00613', '2015-12', '0.0472', '-0.04', '4.41', '1.74', '2.85', '2.85']","['00613', '2016-06', '0.0592', '0.0', '3.52', '-0.01', '47.99', '47.99']","['00613', '2016-12', '0.0637', '0.0', '6.98', '0.23', '35.76', '35.76']","['00613', '2017-06', '0.0819', '0.0', '8.95', '0.39', '55.09', '55.09']","['00613', '2017-12', '0.0972', '0.01', '2.91', '1.37', '76.66', '76.66']","['00613', '2018-06', '0.1048', '0.0', '1.9', '0.66', '311.31', '311.31']","['00613', '2018-12', '0.1387', '0.02', '1.55', '1.17', '91.64', '91.64']"
"['00616', '2015-09', '0.19', '0.66', '0.0', '-0.35', '4.47', '2.23']","['00616', '2016-03', '0.1', '-0.2', '0.0', '-14.0', '9.05', '4.53']","['00616', '2016-09', '0.175', '0.0', '0.0', '-3.08', '9.39', '3.73']","['00616', '2017-03', '0.13', '-0.03', '12.04', '-2.0', '3.36', '1.51']","['00616', '2017-09', '0.056', '0.0', '45.45', '-0.1', '3.54', '1.1']","['00616', '2018-03', '0.055', '-0.01', '26.07', '2.31', '3.51', '0.73']","['00616', '2018-09', '0.068', '-0.01', '10.88', '-1.3', '4.78', '0.78']"
"['00617', '2015-06', '2.33', '0.21', '1.81', '4.93', '7.98', '2.82']","['00617', '2015-12', '2.0086', '0.15', '0.31', '1.93', '4.88', '1.74']","['00617', '2016-06', '1.9181', '-0.1', '0.17', '1.55', '4.04', '1.5']","['00617', '2016-12', '2.1093', '0.03', '4.18', '19.47', '2.41', '1.21']","['00617', '2017-06', '2.4766', '0.63', '2.27', '14.28', '1.6', '0.76']","['00617', '2018-06', '3.2308', '-0.04', '0.89', '16.38', '2.2', '0.98']","['00617', '2018-12', '2.78', '0.02', '0.32', '21.75', '0.0', '0.0']"
"['00618', '2015-12', '0.44', '-0.12', '0.38', '-3.98', '1.96', '0.27']","['00618', '2016-06', '0.325', '0.02', '0.08', '2.31', '2.18', '0.34']","['00618', '2016-12', '0.249', '-0.1', '0.56', '-4.65', '1.51', '0.24']","['00618', '2017-06', '0.236', '-0.05', '0.52', '1.2', '1.35', '0.22']","['00618', '2017-12', '0.231', '0.0', '0.34', '5.56', '1.09', '0.24']","['00618', '2018-06', '0.29', '-0.19', '0.44', '3.21', '1.12', '0.26']","['00618', '2018-12', '0.202', '-0.01', '0.15', '12.74', '1.21', '0.28']"
"['00619', '2015-12', '3.2697', '-0.3', '34.7', '-0.22', '1.47', '1.47']","['00619', '2016-06', '3.5967', '-1.14', '89.1', '-0.19', '1.44', '1.44']","['00619', '2016-12', '3.45', '0.0', '62.11', '-0.53', '1.75', '1.75']","['00619', '2017-06', '2.75', '-0.6', '11.63', '-0.02', '1.68', '1.68']","['00619', '2017-12', '2.05', '-0.5', '11.12', '0.35', '1.66', '1.66']","['00619', '2018-06', '1.5', '-0.65', '6.79', '-0.74', '1.39', '1.39']","['00619', '2018-12', '0.54', '-0.56', '11.46', '-79.6', '1.35', '1.34']"
"['00620', '2015-12', '2.86', '0.01', '7.27', '-6.23', '8.02', '7.95']","['00620', '2016-06', '3.15', '-0.08', '1.14', '-7.4', '8.65', '8.45']","['00620', '2016-12', '3.55', '-0.04', '1.51', '-15.04', '4.82', '4.64']","['00620', '2017-06', '3.2', '1.3', '2.91', '-6.18', '6.22', '5.57']","['00620', '2017-12', '4.5', '0.07', '5.7', '-11.69', '4.18', '3.7']","['00620', '2018-06', '3.89', '-0.36', '3.0', '-6.07', '4.23', '3.7']","['00620', '2018-12', '3.78', '-0.1', '4.01', '-22.83', '0.0', '0.0']"
"['00621', '2015-09', '0.088', '-0.09', '15.42', '0.86', '1.57', '1.57']","['00621', '2016-03', '0.049', '0.03', '7.87', '2.98', '2.49', '2.49']","['00621', '2016-09', '0.075', '0.02', '21.69', '-0.25', '21.79', '21.79']","['00621', '2017-03', '0.074', '0.01', '9.5', '0.82', '16.77', '16.77']","['00621', '2017-09', '0.065', '0.01', '4.96', '-0.25', '8.08', '8.08']","['00621', '2018-03', '0.041', '0.01', '12.53', '-2.14', '23.19', '23.19']","['00621', '2018-09', '0.034', '0.0', '6.58', '-0.07', '58.91', '58.91']"
"['00622', '2015-12', '1.6735', '0.21', '28.59', '9.91', '40.37', '40.37']","['00622', '2016-06', '1.2331', '-0.02', '9.43', '-9.16', '37.42', '37.42']","['00622', '2016-12', '1.2991', '0.15', '60.26', '-12.71', '3.42', '3.42']","['00622', '2017-06', '0.7719', '-0.12', '13.55', '-3.86', '3.78', '3.78']","['00622', '2017-12', '0.428', '-0.28', '10.35', '2.41', '3.36', '3.36']","['00622', '2018-06', '0.4185', '0.01', '10.1', '-7.24', '5.6', '5.6']","['00622', '2018-12', '0.355', '0.13', '2.82', '0.5', '7.18', '7.18']"
"['00623', '2015-12', '2.1511', '0.13', '10.85', '22.0', '3.24', '3.24']","['00623', '2016-06', '1.6429', '-0.05', '4.73', '-10.3', '2.17', '2.17']","['00623', '2016-12', '1.6785', '-0.16', '5.8', '-5.0', '2.39', '2.39']","['00623', '2017-06', '1.5059', '-0.2', '5.25', '1.8', '2.29', '2.29']","['00623', '2017-12', '1.6977', '0.03', '6.24', '17.7', '2.18', '2.18']","['00623', '2018-06', '1.88', '-0.03', '5.75', '8.2', '2.26', '2.26']","['00623', '2018-12', '1.65', '-0.09', '2.77', '18.49', '0.0', '0.0']"
"['00625', '2015-06', '4.35', '0.0', '0.0', '-0.14', '1.2', '1.2']"
"['00627', '2016-03', '0.385', '0.13', '10.49', '-1.0', '3.44', '3.44']","['00627', '2016-09', '0.53', '-0.07', '5.49', '-0.01', '3.61', '3.61']","['00627', '2017-03', '0.51', '-0.04', '7.15', '-0.3', '3.6', '3.6']","['00627', '2017-09', '0.57', '0.14', '6.91', '-0.12', '4.23', '4.23']","['00627', '2018-03', '1.13', '0.14', '1.86', '-59.64', '1.17', '0.21']","['00627', '2018-09', '0.7', '-0.33', '0.67', '1.6', '1.29', '0.18']","['00627', '2018-12', '0.455', '-0.02', '0.51', '7.0', '0.0', '0.0']"
"['00628', '2016-03', '1.05', '-0.29', '5.94', '0.62', '18.38', '18.38']","['00628', '2016-09', '0.91', '0.35', '5.72', '-0.78', '205.74', '205.74']","['00628', '2016-12', '1.0', '-0.28', '0.41', '-2.09', '3.63', '3.63']","['00628', '2017-06', '1.0', '0.03', '1.97', '0.15', '3.47', '3.47']","['00628', '2017-12', '0.81', '-0.03', '1.13', '0.8', '3.01', '3.01']","['00628', '2018-06', '0.76', '-0.15', '0.2', '0.15', '3.03', '3.03']","['00628', '2018-12', '0.56', '-0.28', '0.23', '0.06', '0.0', '0.0']"
"['00629', '2015-12', '0.295', '-0.06', '6.21', '-17.81', '1.87', '1.5']","['00629', '2016-06', '0.29', '0.01', '4.11', '-2.72', '1.79', '1.5']","['00629', '2016-12', '0.255', '0.03', '8.06', '-4.5', '1.72', '1.51']","['00629', '2017-06', '0.4', '0.2', '10.3', '-6.51', '1.95', '1.75']","['00629', '2017-12', '0.5', '0.27', '14.54', '-2.2', '1.34', '1.31']","['00629', '2018-06', '0.64', '-0.18', '0.78', '-1.49', '1.92', '1.91']","['00629', '2018-12', '0.44', '0.01', '0.03', '-4.54', '2.1', '2.05']"
"['00630', '2015-12', '0.2503', '0.09', '144.85', '-1.51', '6.54', '6.54']","['00630', '2016-06', '0.34', '0.17', '49.6', '-0.5', '6.58', '6.58']","['00630', '2016-12', '0.5', '-0.01', '27.83', '-1.02', '9.92', '9.92']","['00630', '2017-06', '0.035', '-0.52', '162.61', '-8.3', '3.3', '3.3']","['00630', '2017-12', '0.1', '-0.07', '28.14', '-7.94', '3.42', '3.42']","['00630', '2018-06', '0.073', '-0.02', '5.03', '0.18', '3.32', '3.32']","['00630', '2018-12', '0.05', '0.03', '4.72', '-1.44', '0.0', '0.0']"
"['00631', '2015-12', '1.4902', '0.12', '3.1', '1.0', '1.87', '1.46']","['00631', '2016-06', '1.3051', '-0.14', '1.28', '-1.0', '2.29', '1.72']","['00631', '2016-12', '1.0089', '0.12', '4.12', '-21.0', '1.87', '1.47']","['00631', '2017-06', '1.1848', '-0.19', '2.52', '4.0', '1.94', '1.54']","['00631', '2017-12', '1.0645', '0.24', '4.56', '8.0', '1.75', '1.32']","['00631', '2018-06', '2.19', '0.61', '9.96', '12.0', '1.58', '1.21']","['00631', '2018-12', '2.06', '-0.04', '3.87', '22.83', '1.36', '1.06']"
"['00632', '2015-12', '0.175', '0.23', '22.14', '-45.86', '0.78', '0.78']","['00632', '2016-06', '0.25', '-0.14', '7.55', '-0.24', '0.42', '0.42']","['00632', '2016-12', '0.249', '0.04', '6.82', '4.07', '0.26', '0.26']","['00632', '2017-06', '0.2', '-0.15', '6.62', '-7.09', '0.16', '0.16']","['00632', '2017-12', '0.13', '0.13', '24.79', '-10.83', '0.19', '0.19']","['00632', '2018-06', '0.105', '-0.04', '4.23', '-0.67', '0.06', '0.06']","['00632', '2018-12', '0.072', '0.0', '6.35', '-1.8', '0.0', '0.0']"
"['00633', '2015-12', '2.093', '0.09', '3.21', '15.9', '1.65', '1.62']","['00633', '2016-06', '1.8664', '-0.28', '1.95', '1.5', '2.25', '2.14']","['00633', '2016-12', '1.9937', '-0.25', '6.84', '12.3', '2.17', '2.02']","['00633', '2017-06', '1.8945', '-0.07', '2.02', '1.4', '2.43', '2.29']","['00633', '2017-12', '1.7698', '-0.18', '1.83', '11.7', '2.26', '2.2']","['00633', '2018-06', '0.593', '-1.55', '44.62', '1.3', '2.46', '2.36']","['00633', '2018-12', '0.325', '-0.29', '12.51', '-39.83', '0.0', '0.0']"
"['00635', '2015-12', '0.6367', '0.0821', '2.9', '184.0', '2.23', '2.19']","['00635', '2016-06', '0.69', '0.1009', '2.82', '-53.0', '2.15', '2.11']","['00635', '2016-12', '0.6948', '0.082', '2.12', '-51.0', '2.43', '2.41']","['00635', '2017-06', '0.8047', '0.1646', '5.71', '3.28', '2.33', '2.28']","['00635', '2017-12', '0.8496', '-0.0936', '3.37', '13.54', '2.37', '2.34']","['00635', '2018-06', '0.8914', '0.0265', '1.66', '10.95', '2.43', '2.4']","['00635', '2018-12', '0.972', '-0.0098', '0.79', '25.74', '2.46', '2.43']"
"['00636', '2015-12', '10.1584', '0.25', '2.28', '107.0', '1.39', '1.35']","['00636', '2016-06', '9.4385', '-1.03', '2.62', '42.0', '1.56', '1.52']","['00636', '2016-12', '9.1164', '-0.83', '2.68', '111.0', '1.6', '1.55']","['00636', '2017-06', '10.1082', '0.74', '3.34', '46.0', '1.33', '1.29']","['00636', '2017-12', '9.4753', '0.3', '3.3', '125.0', '1.18', '1.15']","['00636', '2018-06', '10.3589', '-0.5', '3.76', '56.0', '1.19', '1.15']","['00636', '2018-12', '11.12', '-1.44', '5.0', '144.0', '0.0', '0.0']"
"['00637', '2015-09', '0.4308', '-0.33', '3.64', '-11.36', '4.08', '1.19']","['00637', '2016-03', '0.3941', '0.0', '0.69', '-14.09', '7.4', '2.13']","['00637', '2016-09', '0.4491', '0.21', '4.6', '1.41', '5.87', '2.02']","['00637', '2017-03', '0.5683', '-0.01', '1.5', '5.01', '5.55', '2.24']","['00637', '2017-09', '0.5775', '0.04', '1.77', '6.68', '4.27', '1.76']","['00637', '2018-03', '0.6031', '-0.05', '1.98', '10.88', '3.95', '1.54']","['00637', '2018-09', '0.5', '-0.04', '2.18', '-6.9', '4.71', '2.46']"
"['00638', '2015-09', '0.6563', '-0.47', '1.63', '9.95', '1.27', '0.74']","['00638', '2016-03', '0.7776', '0.13', '0.73', '-16.67', '1.23', '0.61']","['00638', '2016-09', '0.8315', '0.31', '2.05', '16.88', '1.43', '0.91']","['00638', '2017-03', '1.2172', '0.22', '13.4', '46.53', '1.21', '0.69']","['00638', '2017-09', '1.6532', '-0.37', '22.4', '19.07', '1.27', '0.68']","['00638', '2018-03', '2.2593', '-0.18', '8.21', '34.71', '1.28', '0.71']","['00638', '2018-09', '1.408', '-0.88', '2.61', '12.49', '1.11', '0.65']"
"['00639', '2015-12', '0.6826', '0.02', '5.06', '-7.86', '3.69', '3.6']","['00639', '2016-06', '0.6974', '0.3', '14.36', '-5.78', '3.41', '3.31']","['00639', '2016-12', '1.2138', '-0.2', '12.78', '2.11', '3.45', '3.34']","['00639', '2017-06', '1.0685', '0.02', '8.37', '12.48', '3.05', '2.99']","['00639', '2017-12', '1.2795', '-0.07', '9.58', '20.38', '2.87', '2.79']","['00639', '2018-06', '1.626', '0.02', '13.98', '12.03', '2.43', '2.38']","['00639', '2018-12', '1.53', '-0.15', '4.6', '20.76', '2.58', '2.53']"
"['00640', '2015-03', '0.7369', '0.3451', '19.87', '4.54', '2.66', '1.94']","['00640', '2015-09', '0.4136', '-0.4879', '21.05', '7.96', '3.79', '3.05']","['00640', '2016-03', '0.8542', '-0.0576', '5.33', '3.27', '3.09', '2.51']","['00640', '2016-09', '0.9648', '0.0096', '2.52', '5.87', '2.96', '2.47']","['00640', '2017-03', '0.6892', '0.1018', '4.32', '3.37', '2.63', '2.04']","['00640', '2017-09', '0.7321', '0.1595', '4.88', '-3.21', '2.77', '2.25']","['00640', '2018-03', '0.6747', '-0.0273', '3.8', '1.68', '2.37', '1.78']"
"['00641', '2015-12', '1.5113', '0.61', '3.65', '15.05', '1.0', '0.6']","['00641', '2016-06', '1.6807', '0.1', '0.47', '2.77', '0.97', '0.57']","['00641', '2016-12', '1.5263', '0.56', '1.1', '8.28', '0.99', '0.67']","['00641', '2017-06', '1.7715', '0.07', '0.35', '9.01', '1.0', '0.62']","['00641', '2017-12', '1.8178', '0.1', '1.88', '25.56', '0.97', '0.6']","['00641', '2018-06', '1.313', '-0.32', '2.71', '8.05', '0.92', '0.56']","['00641', '2018-12', '0.88', '-0.39', '0.56', '12.82', '0.0', '0.0']"
"['00643', '2015-12', '0.86', '-0.04', '11.99', '-4.68', '9.07', '8.24']","['00643', '2016-06', '1.24', '-0.26', '1.71', '-4.81', '3.85', '3.42']","['00643', '2016-12', '0.85', '-0.18', '3.53', '-6.08', '5.59', '4.83']","['00643', '2017-06', '0.47', '-0.07', '3.06', '-0.02', '4.64', '3.79']","['00643', '2017-12', '0.45', '0.34', '3.24', '-3.66', '2.63', '1.87']","['00643', '2018-06', '0.6', '-0.22', '3.6', '-1.89', '2.59', '1.88']","['00643', '2018-12', '0.48', '-0.26', '0.47', '-6.19', '2.39', '1.54']"
"['00645', '2015-09', '1.09', '-1.41', '8.26', '-0.26', '26.21', '26.21']","['00645', '2016-03', '1.2', '-0.08', '1.39', '-3.91', '1.47', '1.47']","['00645', '2016-09', '1.1', '0.16', '2.15', '-0.1', '1.18', '1.18']","['00645', '2017-03', '1.15', '-0.25', '4.96', '0.04', '1.18', '1.18']","['00645', '2017-09', '1.11', '0.06', '3.53', '-0.37', '1.4', '1.4']","['00645', '2018-03', '1.07', '-0.18', '8.57', '-0.72', '1.15', '1.15']","['00645', '2018-09', '0.63', '-0.02', '0.48', '-0.11', '1.2', '1.2']"
"['00646', '2015-12', '0.18', '-0.02', '3.49', '-2.96', '0.71', '0.67']","['00646', '2016-06', '0.136', '0.05', '12.83', '-0.84', '0.67', '0.63']","['00646', '2016-12', '0.2', '0.07', '5.26', '-2.19', '1.15', '1.09']","['00646', '2017-06', '0.176', '0.03', '4.45', '-0.57', '1.3', '1.27']","['00646', '2017-12', '0.138', '0.0', '4.0', '-1.74', '0.85', '0.8']","['00646', '2018-06', '0.096', '-0.03', '1.29', '-0.67', '1.26', '1.21']"
"['00647', '2015-09', '0.285', '-0.16', '2.8', '-2.1', '3.41', '2.0']","['00647', '2016-03', '0.31', '-0.02', '1.33', '-4.8', '3.58', '2.21']","['00647', '2016-09', '0.285', '0.03', '1.5', '-1.0', '3.19', '2.02']","['00647', '2017-03', '0.29', '0.01', '0.34', '-2.6', '3.31', '2.23']","['00647', '2017-09', '0.26', '0.07', '0.74', '-1.7', '3.32', '2.16']","['00647', '2018-03', '0.26', '0.11', '9.37', '-3.4', '2.89', '2.08']","['00647', '2018-09', '0.23', '-0.06', '0.59', '-1.5', '3.14', '2.29']"
"['00648', '2014-06', '9.4', '-6.57', '23.47', '1.236', '2.95', '2.95']","['00648', '2014-12', '5.0', '1.18', '62.94', '-7.0', '2.06', '2.03']","['00648', '2015-06', '4.18', '0.58', '220.15', '-1.1', '1.88', '1.83']","['00648', '2015-12', '2.3', '-0.08', '18.84', '-24.49', '1.1', '1.07']","['00648', '2016-06', '1.62', '1.16', '122.61', '-5.36', '0.82', '0.75']","['00648', '2016-12', '0.82', '-0.26', '117.82', '-7.92', '1.1', '1.05']","['00648', '2017-06', '0.48', '-0.26', '50.93', '-1.75', '0.89', '0.86']"
"['00650', '2015-09', '5.9', '0.0', '0.0', '-3.01', '0.98', '0.98']","['00650', '2016-03', '2.02', '-0.52', '2.21', '-1.05', '0.29', '0.28']","['00650', '2016-09', '1.6', '0.68', '1.2', '-33.0', '5.5', '5.49']","['00650', '2017-03', '2.07', '0.28', '0.34', '-33.0', '6.01', '6.0']","['00650', '2017-09', '1.45', '-0.21', '0.43', '-1.0', '2.11', '2.08']","['00650', '2018-03', '1.1', '-0.36', '0.9', '0.403', '6.79', '6.76']","['00650', '2018-09', '1.0', '0.15', '1.68', '1.23', '3.38', '3.37']"
"['00651', '2015-12', '0.222', '0.01', '54.09', '-5.0', '0.35', '0.29']","['00651', '2016-06', '0.155', '-0.01', '13.35', '-1.6', '0.29', '0.23']","['00651', '2016-12', '0.204', '0.02', '49.27', '-3.0', '0.47', '0.45']","['00651', '2017-06', '0.17', '0.01', '15.27', '-1.59', '0.5', '0.4']","['00651', '2017-12', '0.055', '0.0', '20.69', '-5.0', '0.39', '0.35']","['00651', '2018-06', '0.043', '0.01', '5.95', '-3.4', '0.41', '0.37']"
"['00653', '2015-12', '0.2734', '0.16', '37.73', '12.7', '1.01', '0.47']","['00653', '2016-06', '0.3032', '-0.04', '5.93', '-0.8', '0.74', '0.27']","['00653', '2016-12', '0.33', '-0.01', '2.96', '-2.7', '1.37', '0.87']","['00653', '2017-06', '0.375', '0.01', '4.06', '-1.7', '1.29', '0.76']","['00653', '2017-12', '0.265', '-0.03', '2.22', '-5.9', '1.29', '0.85']","['00653', '2018-06', '0.216', '0.14', '14.38', '0.2', '1.27', '0.7']","['00653', '2018-12', '0.195', '-0.01', '1.6', '-1.2', '0.0', '0.0']"
"['00655', '2015-09', '0.9232', '-0.54', '1.06', '17.4', '2.81', '2.54']","['00655', '2016-03', '1.0782', '0.16', '1.57', '10.2', '1.94', '1.73']","['00655', '2016-09', '1.3147', '0.02', '0.78', '9.3', '1.84', '1.66']","['00655', '2017-03', '1.2945', '0.11', '0.8', '2.3', '1.17', '1.08']","['00655', '2017-09', '1.2848', '-0.05', '0.43', '0.4', '1.29', '1.14']","['00655', '2018-03', '1.2539', '0.05', '5.16', '16.4', '1.95', '1.72']","['00655', '2018-09', '0.9592', '-0.26', '0.18', '-6.3', '1.68', '1.48']"
"['00656', '2015-12', '10.9493', '-1.15', '10.23', '106.0', '1.09', '0.84']","['00656', '2016-06', '9.1542', '-0.88', '7.36', '51.0', '1.17', '0.89']","['00656', '2016-12', '10.3298', '-0.63', '6.04', '119.0', '1.24', '1.06']","['00656', '2017-06', '10.8309', '0.74', '7.77', '68.0', '1.18', '0.96']","['00656', '2017-12', '15.1693', '0.85', '12.16', '153.0', '1.08', '0.92']","['00656', '2018-06', '14.08', '-1.89', '6.55', '80.0', '1.03', '0.9']","['00656', '2018-12', '10.94', '-2.4', '4.65', '179.18', '1.19', '0.98']"
"['00657', '2015-09', '0.26', '0.0', '3.66', '-0.35', '16.26', '16.04']","['00657', '2016-03', '0.345', '-0.07', '1.92', '-0.48', '14.2', '14.01']","['00657', '2016-09', '0.335', '-0.01', '0.8', '-0.32', '13.94', '13.72']","['00657', '2017-03', '0.234', '-0.01', '1.01', '-0.46', '14.25', '14.08']","['00657', '2017-09', '0.16', '-0.08', '2.03', '-0.32', '13.39', '13.21']","['00657', '2018-03', '0.16', '0.01', '2.13', '-0.46', '11.88', '11.73']","['00657', '2018-09', '0.073', '-0.08', '1.05', '-0.34', '11.38', '11.22']"
"['00658', '2015-12', '4.9731', '-1.16', '28.29', '63.2', '1.31', '1.15']","['00658', '2016-06', '4.863', '0.0', '24.68', '35.2', '1.28', '1.13']","['00658', '2016-12', '6.8857', '1.16', '34.09', '67.8', '1.29', '1.12']","['00658', '2017-06', '6.7996', '0.0', '23.6', '35.9', '1.3', '1.13']","['00658', '2017-12', '8.2117', '3.44', '22.58', '27.6', '1.34', '1.16']","['00658', '2018-06', '10.0234', '-0.03', '8.73', '11.0', '1.26', '1.06']","['00658', '2018-12', '5.17', '-1.5', '11.67', '14.61', '0.0', '0.0']"
"['00659', '2015-12', '7.8661', '1.114', '1.7', '62.0', '1.53', '1.49']","['00659', '2016-06', '9.2838', '-0.1319', '2.01', '130.0', '1.32', '1.29']","['00659', '2016-12', '10.307', '0.004', '2.46', '68.0', '1.29', '1.26']","['00659', '2017-06', '11.848', '1.0306', '2.33', '146.0', '1.45', '1.41']","['00659', '2017-12', '12.6835', '-0.0515', '3.52', '64.0', '1.43', '1.41']","['00659', '2018-06', '12.9757', '-0.6279', '2.57', '156.0', '1.4', '1.37']","['00659', '2018-12', '13.9121', '0.998', '4.16', '58.0', '1.5', '1.47']"
"['00660', '2015-12', '0.06', '-0.02', '0.7', '-0.12', '0.57', '0.31']","['00660', '2016-06', '0.094', '0.02', '4.09', '-0.2', '0.61', '0.26']","['00660', '2016-12', '0.078', '0.0', '3.28', '-0.24', '0.57', '0.3']","['00660', '2017-06', '0.068', '-0.01', '1.24', '-0.04', '0.58', '0.29']","['00660', '2017-12', '0.058', '0.0', '2.67', '-0.11', '0.47', '0.3']","['00660', '2018-06', '0.043', '0.02', '3.02', '-0.04', '0.5', '0.28']","['00660', '2018-12', '0.028', '-0.01', '3.6', '-0.32', '0.0', '0.0']"
"['00661', '2015-12', '0.134', '0.0', '1.44', '-5.52', '1.01', '0.39']","['00661', '2016-06', '0.109', '-0.03', '0.8', '-0.66', '1.03', '0.35']","['00661', '2016-12', '0.103', '0.03', '3.73', '-0.91', '1.02', '0.3']","['00661', '2017-06', '0.07', '-0.01', '0.99', '-0.57', '1.01', '0.3']","['00661', '2017-12', '0.08', '-0.01', '1.83', '-0.54', '1.02', '0.3']","['00661', '2018-06', '0.072', '-0.01', '0.67', '-0.38', '1.06', '0.35']","['00661', '2018-12', '0.047', '-0.01', '0.51', '-0.64', '0.0', '0.0']"
"['00663', '2015-12', '0.195', '-0.04', '7.28', '56.0', '3.16', '3.12']","['00663', '2016-06', '0.165', '0.03', '7.25', '-0.8', '5.11', '5.08']","['00663', '2016-12', '0.196', '0.0', '4.98', '-1.9', '3.39', '3.38']","['00663', '2017-06', '0.165', '-0.01', '1.75', '-0.4', '2.72', '2.71']","['00663', '2017-12', '0.16', '0.0', '0.8', '-0.9', '1.85', '1.85']","['00663', '2018-06', '0.125', '0.0', '1.93', '-0.5', '1.49', '1.48']","['00663', '2018-12', '0.11', '0.01', '0.56', '-2.0', '0.0', '0.0']"
"['00665', '2015-12', '3.3374', '0.8237', '25.31', '62.2', '1.38', '1.38']","['00665', '2016-06', '3.5795', '0.1854', '11.29', '15.37', '1.17', '1.17']","['00665', '2016-12', '3.7384', '-0.6278', '17.83', '31.76', '1.15', '1.15']","['00665', '2017-06', '3.6847', '0.0355', '14.1', '19.53', '1.19', '1.19']","['00665', '2017-12', '4.011', '-0.0371', '17.34', '56.53', '1.25', '1.25']","['00665', '2018-06', '3.353', '-0.9606', '10.6', '15.53', '1.2', '1.2']","['00665', '2018-12', '2.2401', '-0.2788', '11.29', '18.25', '1.13', '1.13']"
